"","par","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"98","nu[41]",78.2760209905501,10.409642330222,500.735232695408,6.29047000289035,17.6251016964465,31.7312640123192,59.3895737348224,322.605031670415,2313.90052842445,1.00070694858744
"99","nu[42]",61.5518592590081,2.72848215280165,148.524690386937,5.67475502128282,16.8275518879152,30.6879121194422,59.699629844705,298.780413737793,2963.1598242271,0.999613484112081
"100","nu[43]",77.0528195412293,10.0135336200425,632.638664831869,6.59411544335909,17.5476353762861,31.1626568945208,59.6534799341351,318.864929594149,3991.5055876019,0.999965910373722
"101","nu[44]",139.172292281457,67.8881530471127,4299.30718458062,7.70008728991561,18.676325359893,32.4625198563974,63.008739858831,350.671008541164,4010.59645824562,1.00012440074721
"102","nu[45]",86.5355783196315,22.3758620791117,1417.64861608192,5.61141963619832,16.8027855309644,29.8705467636941,56.5290900828856,297.960320111038,4014.0025459262,1.00005633216998
"103","nu[46]",66.1825223934746,7.5253861213895,466.337614629236,3.03028720580005,14.8579683428756,28.1885122073782,54.4513096449291,277.001383673071,3840.10692856543,1.00000990432299
"104","nu[47]",64.8339422776268,4.26703993572747,268.348446979359,4.93902666147957,16.5532242550607,30.1122328041589,57.174611431393,321.03441285375,3954.98424207037,1.00029326941355
"105","nu[48]",80.216651907873,17.5162950594698,1102.56688403337,5.92540470881272,16.5793355854473,30.0034960667662,57.5262077724877,272.622648786562,3962.09955604467,0.999918799840426
"106","nu[49]",62.204331704254,2.9764856924298,182.006388200655,5.38454567549226,16.2926812424831,29.712729572645,58.3988223625357,279.050805706487,3739.08780935048,1.00014292031362
"107","pr40[1]",0.912660832226142,0.000567743818981788,0.0353646025083388,0.836409507036589,0.888889099730314,0.914919240540485,0.938633625685108,0.973990032577434,3880.00899654504,0.999502571831041
"108","pr40[2]",0.841006362565802,0.000668352012721393,0.0498072429174882,0.725036198839737,0.811589831669786,0.84667262865479,0.876641599463664,0.922903183947844,5553.5985572054,0.999810249417805
"109","pr40[3]",0.858214363470937,0.000543542308893789,0.0404604446382043,0.765383102458677,0.833178408671601,0.862339373366007,0.886654397734839,0.929250921757711,5541.08219603005,0.999483072540025
"110","pr40[4]",0.852817607806976,0.000576737957419763,0.0442025329719916,0.751673223935497,0.827309134222148,0.857575448713378,0.884092363061163,0.926132089244548,5874.04465240334,0.99953983441074
"111","pr40[5]",0.856538442313687,0.000623718921164236,0.0475314537662535,0.749509660166571,0.828434034747338,0.861739054228985,0.89055169128015,0.935134326332124,5807.43499202329,1.00002869658028
"112","pr40[6]",0.910343906826167,0.000520866649457733,0.0346532296858572,0.836490150287939,0.888287981311043,0.91310703515233,0.935866019507282,0.968567662361691,4426.23361877006,0.999936039668318
"113","pr40[7]",0.879209100037981,0.000622933661819438,0.0463877052832986,0.77102890212567,0.852480879885959,0.883526756434892,0.911312596101508,0.957401882963741,5545.26338910787,0.999371942825159
"114","pr40[8]",0.859019651384615,0.000788091664735079,0.0584627849141381,0.722883821887613,0.826591180849307,0.867282162024621,0.899040461168771,0.953032213518928,5503.07625059204,0.999738860109392
"115","pr40[9]",0.889089644520172,0.000509429568848851,0.0407300524753929,0.799432832619114,0.864735336539921,0.891600944765111,0.918198239085546,0.95880557312184,6392.36611874027,0.999810358457639
"116","pr40[10]",0.891933443920714,0.0004650517389208,0.038730639819665,0.807925959159807,0.868341536476926,0.894261718183742,0.920004183367711,0.956700644239058,6935.96347858523,0.999604057740928
"117","pr40[11]",0.831329089013412,0.000868053037735943,0.0556127677087073,0.706068971669251,0.798370220986559,0.838717221371342,0.871749212463289,0.919015237017136,4104.46442936746,1.00045734256245
"118","pr40[12]",0.851824129928038,0.000585068230060552,0.0450350905951365,0.748903464095939,0.825202273133556,0.85623643649279,0.883592322424835,0.928221957802963,5925.00947837036,0.999211544713601
"119","pr40[13]",0.922076094911759,0.000710605864584997,0.0417449269436842,0.833042059368833,0.8935887006466,0.925257370137798,0.954078312228363,0.99020761159835,3451.03875121176,0.99985848978699
"120","pr40[14]",0.815805994973012,0.00109523407690208,0.0676183832334926,0.655036494378469,0.776482069689244,0.827759818151914,0.865766223822607,0.916285287822102,3811.67329306847,1.00036227788672
"121","pr40[15]",0.872903700005838,0.000839909962899691,0.0619387354731593,0.722995646259707,0.840805200061378,0.880509407616588,0.915110694044985,0.973092558888637,5438.25043984191,0.999306691680324
"122","pr40[16]",0.913667645351016,0.000635517406907533,0.038247388398628,0.833173112990891,0.888803144020051,0.916842209918674,0.942281304688644,0.976968419054679,3622.0018791114,0.999937205824492
"123","pr40[17]",0.856129841718192,0.000692956462597867,0.0547142049185848,0.727099512469545,0.825984382717688,0.864633824082899,0.894037489439214,0.942989219586082,6234.30846067281,0.999495882657665
"124","pr40[18]",0.881166897430628,0.000757579126610571,0.0575661046995709,0.748329726352416,0.850404725068131,0.886752612195574,0.921039869853337,0.975177950151064,5774.01205364336,0.99971895438885
"125","pr40[19]",0.845143517969622,0.000870666178973721,0.0639486226725737,0.696711899871147,0.811706066421,0.855610714600839,0.889138803856562,0.945502481484989,5394.59742685976,0.999639766656259
"126","pr40[20]",0.883486424563006,0.000552064460119384,0.0425685981400664,0.790210640714727,0.858824941253834,0.886623971298549,0.913121544615919,0.956658225357776,5945.64694606591,1.0002165912568
"127","pr40[21]",0.899946801083111,0.000534278259326017,0.0414570441903794,0.806097566191115,0.875576712098443,0.902891596071435,0.929308887425299,0.970420588821001,6020.90346666955,0.999632074825186
"128","pr40[22]",0.904118949497642,0.000572229831987854,0.0405488231864837,0.815604107414063,0.878545752406541,0.906907988865819,0.933920702382782,0.972566344587828,5021.29248133956,0.999889876963706
"129","pr40[23]",0.910040084859735,0.000596262817641181,0.0387651053322648,0.827738228531992,0.884550934138779,0.912755235443499,0.938506116802148,0.975995496172587,4226.7492153241,0.99954702001769
"130","pr40[24]",0.856427252201781,0.000677305394967439,0.0482664298604805,0.749740544442579,0.828366630818111,0.862030695021643,0.88977837221577,0.937919487159284,5078.33425840394,0.999443391100844
"131","pr40[25]",0.851525034151512,0.000563815295394532,0.0450357130667456,0.749072803825074,0.824860018599386,0.856717169409866,0.882230762520915,0.928886298571939,6380.28943028327,0.999431054051441
"132","pr40[26]",0.821194679931077,0.000833268951868742,0.0536420509178017,0.698550118499275,0.790554891367414,0.827000097469159,0.86085033129424,0.905605886559658,4144.19658033519,1.00029392826587
"133","pr40[27]",0.871634189153502,0.000821536996222819,0.0630066892498242,0.722702169641629,0.838060958651377,0.879041643441475,0.915596606936065,0.970342563242075,5881.91938564425,0.999817562941626
"134","pr40[28]",0.886264276119279,0.000798297458130212,0.0554592760807623,0.758718933426718,0.855765949324082,0.891311781726831,0.924738040090667,0.978399896207303,4826.3509638382,0.999905960031518
"135","pr40[29]",0.891738293202019,0.000743999426658659,0.0533996249394245,0.771087902061021,0.861628783330967,0.895546233521361,0.929176923014021,0.979057949696587,5151.47043472033,0.999617742635268
"136","pr40[30]",0.813236098838051,0.000926371340971335,0.0611863999653396,0.673112440334739,0.777516325096362,0.821691774094609,0.858491071128215,0.908793565963738,4362.54159517812,1.00034318126996
